id_student,gender,region,highest_education,studied_credits,imd_band,total_clicks,avg_score,engagement_level,performance_level,risk_level,pass_flag,dropout_flag,final_result
600632,M,South Region,Lower Than A Level,180,40-50%,4052,96.4,High,High,Safe,1,0,Distinction
600814,M,South West Region,Lower Than A Level,180,30-40%,4526,68.5833333333333,High,Medium,Safe,0,1,Withdrawn
600859,M,Scotland,HE Qualification,90,20-30%,68,,Low,,Very High Risk,0,1,Withdrawn
600879,M,South Region,A Level or Equivalent,90,80-90%,,,,,,0,1,Withdrawn
600938,M,Scotland,HE Qualification,90,60-70%,2758,58.4,High,Medium,Safe,0,1,Withdrawn
600945,M,Scotland,A Level or Equivalent,60,90-100%,4527,80.4615384615385,High,High,Safe,1,0,Pass
600975,F,East Anglian Region,Lower Than A Level,90,60-70%,144,10,Low,Low,Very High Risk,0,1,Withdrawn
600987,M,North Western Region,A Level or Equivalent,60,0-10%,1520,68.4615384615385,Medium,Medium,Low Risk,1,0,Pass
601021,M,Ireland,HE Qualification,90,20-30%,3297,68.3846153846154,High,Medium,Safe,0,1,Withdrawn
601175,M,South West Region,A Level or Equivalent,60,70-80%,1748,58.6666666666667,High,Medium,Low Risk,0,1,Withdrawn
601224,M,Scotland,HE Qualification,90,90-100%,9077,76.3076923076923,High,High,Safe,1,0,Pass
601550,F,South Region,A Level or Equivalent,30,70-80%,1931,75.4,High,High,Low Risk,1,0,Pass
601731,M,London Region,A Level or Equivalent,210,30-40%,45,,Low,,Very High Risk,0,0,Fail
601757,M,Scotland,HE Qualification,90,90-100%,5391,87.2,High,High,Safe,0,1,Withdrawn
601872,M,East Anglian Region,A Level or Equivalent,60,40-50%,2005,79.6666666666667,High,High,Low Risk,1,0,Pass
601949,M,Scotland,HE Qualification,30,40-50%,1403,46.8888888888889,Medium,Low,Low Risk,1,0,Pass
602030,M,Scotland,Lower Than A Level,60,60-70%,1164,38.1428571428571,Medium,Low,Low Risk,0,1,Withdrawn
602042,M,North Region,Post Graduate Qualification,30,,1236,99.3333333333333,Medium,High,Low Risk,1,0,Distinction
602107,M,London Region,HE Qualification,60,80-90%,811,71.4,Medium,High,High Risk,0,0,Fail
602133,M,South West Region,A Level or Equivalent,60,60-70%,5264,81.8,High,High,Safe,1,0,Pass
602150,M,London Region,A Level or Equivalent,90,20-30%,518,98,Medium,High,High Risk,0,1,Withdrawn
602269,M,Yorkshire Region,HE Qualification,60,20-30%,954,74.5555555555556,Medium,High,Low Risk,0,0,Fail
602398,M,West Midlands Region,A Level or Equivalent,60,30-40%,1341,84.75,Medium,High,Low Risk,0,0,Fail
602585,M,Scotland,A Level or Equivalent,90,80-90%,134,,Low,,Very High Risk,0,1,Withdrawn
602703,M,South East Region,A Level or Equivalent,60,50-60%,2170,70.1428571428571,High,High,Low Risk,0,1,Withdrawn
602718,M,Scotland,Post Graduate Qualification,60,50-60%,1985,60.1538461538462,High,Medium,Low Risk,0,0,Fail
602891,F,East Anglian Region,A Level or Equivalent,210,70-80%,63,,Low,,Very High Risk,0,1,Withdrawn
602902,F,Yorkshire Region,Lower Than A Level,90,80-90%,3807,81.4375,High,High,Safe,1,0,Pass
602913,F,Yorkshire Region,A Level or Equivalent,90,30-40%,498,66.8888888888889,Medium,Medium,High Risk,1,0,Pass
603053,M,Scotland,A Level or Equivalent,90,40-50%,,,,,,0,0,Fail
603222,M,West Midlands Region,Lower Than A Level,60,60-70%,1038,71.5,Medium,High,Low Risk,0,0,Fail
603239,M,Wales,Lower Than A Level,60,40-50%,,,,,,0,0,Fail
603477,M,East Anglian Region,HE Qualification,60,70-80%,2624,67.1538461538462,High,Medium,Safe,1,0,Pass
603498,M,Yorkshire Region,A Level or Equivalent,90,40-50%,801,69,Medium,Medium,High Risk,0,0,Fail
603639,M,North Western Region,A Level or Equivalent,60,50-60%,4173,85.375,High,High,Safe,0,1,Withdrawn
603791,M,Scotland,Lower Than A Level,120,20-30%,93,,Low,,Very High Risk,0,0,Fail
603832,M,South West Region,A Level or Equivalent,60,40-50%,2162,52.125,High,Medium,Low Risk,0,1,Withdrawn
603859,M,South Region,HE Qualification,60,60-70%,1061,82.2,Medium,High,Low Risk,1,0,Pass
603999,M,North Western Region,A Level or Equivalent,60,40-50%,,,,,,0,1,Withdrawn
604078,M,South West Region,A Level or Equivalent,60,80-90%,,,,,,0,1,Withdrawn
604164,M,West Midlands Region,A Level or Equivalent,60,,3381,74.4285714285714,High,High,Safe,0,1,Withdrawn
604480,M,West Midlands Region,A Level or Equivalent,120,80-90%,,,,,,0,1,Withdrawn
604517,M,Scotland,Lower Than A Level,60,60-70%,4277,71.3076923076923,High,High,Safe,1,0,Pass
604559,M,Yorkshire Region,A Level or Equivalent,90,90-100%,113,57,Low,Medium,Very High Risk,0,1,Withdrawn
604571,M,East Midlands Region,Lower Than A Level,120,80-90%,1219,73.2222222222222,Medium,High,Low Risk,1,0,Pass
604643,M,West Midlands Region,Lower Than A Level,90,20-30%,50,,Low,,Very High Risk,0,1,Withdrawn
604655,M,Wales,A Level or Equivalent,90,70-80%,336,57.5,Low,Medium,High Risk,0,0,Fail
604665,M,London Region,HE Qualification,120,30-40%,,,,,,0,1,Withdrawn
604723,M,South Region,A Level or Equivalent,90,90-100%,667,84.1538461538462,Medium,High,High Risk,1,0,Pass
604906,M,South Region,Lower Than A Level,60,70-80%,3519,63.6153846153846,High,Medium,Safe,0,1,Withdrawn
604997,F,Scotland,HE Qualification,60,70-80%,578,76.4285714285714,Medium,High,High Risk,1,0,Pass
605130,M,Scotland,HE Qualification,75,10-20,,,,,,0,1,Withdrawn
605144,M,Scotland,HE Qualification,90,80-90%,2615,79,High,High,Safe,1,0,Pass
605180,M,North Region,A Level or Equivalent,60,10-20,2770,70.0555555555556,High,High,Safe,0,1,Withdrawn
605266,F,London Region,A Level or Equivalent,90,40-50%,5925,83.8125,High,High,Safe,1,0,Pass
605571,F,Scotland,HE Qualification,90,70-80%,14808,91.4285714285714,High,High,Safe,1,0,Pass
605688,M,South Region,A Level or Equivalent,60,30-40%,3356,87.0769230769231,High,High,Safe,1,0,Distinction
605703,M,London Region,A Level or Equivalent,90,40-50%,2050,80.5625,High,High,Low Risk,1,0,Distinction
605926,M,East Anglian Region,A Level or Equivalent,60,60-70%,,,,,,0,1,Withdrawn
606025,M,North Western Region,Lower Than A Level,60,0-10%,,,,,,0,1,Withdrawn
606127,M,Yorkshire Region,A Level or Equivalent,60,10-20,1240,81.6666666666667,Medium,High,Low Risk,0,1,Withdrawn
606205,F,East Midlands Region,A Level or Equivalent,90,90-100%,,,,,,0,1,Withdrawn
606206,M,Scotland,A Level or Equivalent,60,50-60%,2358,89,High,High,Safe,0,0,Fail
606282,F,East Anglian Region,A Level or Equivalent,60,60-70%,897,68.5,Medium,Medium,High Risk,1,0,Pass
606300,F,East Midlands Region,A Level or Equivalent,90,20-30%,,,,,,0,1,Withdrawn
606350,M,East Anglian Region,A Level or Equivalent,150,10-20,181,40,Low,Low,Very High Risk,0,0,Fail
606417,M,South Region,A Level or Equivalent,60,90-100%,,,,,,0,1,Withdrawn
606444,F,North Western Region,Lower Than A Level,90,40-50%,6723,90.5238095238095,High,High,Safe,1,0,Distinction
606663,M,South West Region,A Level or Equivalent,60,60-70%,,,,,,0,1,Withdrawn
606665,M,North Western Region,A Level or Equivalent,90,20-30%,2614,61.0666666666667,High,Medium,Safe,0,0,Fail
606724,M,East Anglian Region,A Level or Equivalent,60,70-80%,3089,77,High,High,Safe,1,0,Pass
606828,M,West Midlands Region,Lower Than A Level,60,,76,,Low,,Very High Risk,0,0,Fail
606930,M,South Region,Lower Than A Level,90,90-100%,2019,72,High,High,Low Risk,0,1,Withdrawn
607052,M,East Midlands Region,A Level or Equivalent,90,10-20,5186,89.4761904761905,High,High,Safe,1,0,Pass
607060,F,South Region,A Level or Equivalent,60,90-100%,418,44,Low,Low,High Risk,0,1,Withdrawn
607061,M,Scotland,A Level or Equivalent,90,20-30%,1228,89,Medium,High,Low Risk,1,0,Distinction
607063,F,North Region,A Level or Equivalent,90,,30,,Low,,Very High Risk,0,1,Withdrawn
607411,F,London Region,A Level or Equivalent,180,50-60%,314,72,Low,High,Very High Risk,0,1,Withdrawn
607413,M,East Anglian Region,HE Qualification,60,40-50%,551,76,Medium,High,High Risk,0,1,Withdrawn
607442,M,North Region,Lower Than A Level,60,10-20,104,,Low,,Very High Risk,0,1,Withdrawn
607453,M,South East Region,HE Qualification,240,20-30%,4260,81.4285714285714,High,High,Safe,0,1,Withdrawn
607609,M,London Region,Lower Than A Level,90,10-20,311,70,Low,Medium,Very High Risk,0,1,Withdrawn
607636,M,Wales,A Level or Equivalent,60,60-70%,3335,63.6666666666667,High,Medium,Safe,1,0,Pass
607703,M,Scotland,Lower Than A Level,60,40-50%,,,,,,0,1,Withdrawn
607835,M,South Region,A Level or Equivalent,60,80-90%,3033,88.6153846153846,High,High,Safe,1,0,Distinction
607896,M,London Region,A Level or Equivalent,150,30-40%,2630,76.5833333333333,High,High,Safe,0,1,Withdrawn
607927,F,North Western Region,Lower Than A Level,150,30-40%,1331,43.5384615384615,Medium,Low,Low Risk,0,0,Fail
607966,F,North Region,A Level or Equivalent,90,10-20,485,64.8333333333333,Medium,Medium,High Risk,0,1,Withdrawn
608130,M,South West Region,Lower Than A Level,60,50-60%,3630,45,High,Low,Safe,0,1,Withdrawn
608152,F,Scotland,HE Qualification,60,90-100%,1744,53.4615384615385,High,Medium,Low Risk,0,0,Fail
608243,M,South Region,A Level or Equivalent,60,80-90%,1749,82.4615384615385,High,High,Low Risk,1,0,Pass
608464,M,North Western Region,Lower Than A Level,60,40-50%,1171,80.1666666666667,Medium,High,Low Risk,1,0,Pass
608472,M,North Western Region,Lower Than A Level,60,50-60%,1464,33.3333333333333,Medium,Low,Low Risk,0,0,Fail
608504,M,North Western Region,A Level or Equivalent,60,30-40%,3665,65.2222222222222,High,Medium,Safe,0,1,Withdrawn
608549,F,North Western Region,A Level or Equivalent,120,30-40%,,,,,,0,1,Withdrawn
608577,M,North Region,HE Qualification,60,,404,82.1,Low,High,High Risk,0,1,Withdrawn
608643,M,North Region,HE Qualification,120,40-50%,1182,66,Medium,Medium,Low Risk,0,1,Withdrawn
608735,F,South Region,HE Qualification,30,90-100%,711,64,Medium,Medium,High Risk,1,0,Pass
608750,M,London Region,A Level or Equivalent,150,60-70%,23,,Low,,Very High Risk,0,1,Withdrawn
608753,M,East Midlands Region,A Level or Equivalent,120,40-50%,2760,74.6,High,High,Safe,0,0,Fail
608904,M,North Region,Post Graduate Qualification,90,,2049,97.1111111111111,High,High,Low Risk,1,0,Distinction
608923,M,East Anglian Region,Lower Than A Level,120,0-10%,751,49,Medium,Low,High Risk,0,1,Withdrawn
609025,M,London Region,Lower Than A Level,60,90-100%,1661,93.5,High,High,Low Risk,0,1,Withdrawn
609045,M,Wales,HE Qualification,60,10-20,578,83.1428571428571,Medium,High,High Risk,1,0,Pass
609192,M,Scotland,Lower Than A Level,60,80-90%,1210,69.6666666666667,Medium,Medium,Low Risk,0,1,Withdrawn
609229,M,Ireland,A Level or Equivalent,120,,17482,92.8095238095238,High,High,Safe,1,0,Distinction
609241,F,West Midlands Region,HE Qualification,120,20-30%,7,,Low,,Very High Risk,0,1,Withdrawn
609383,M,South Region,Lower Than A Level,60,60-70%,1619,86.8,High,High,Low Risk,0,1,Withdrawn
609450,M,Scotland,HE Qualification,60,40-50%,530,54,Medium,Medium,High Risk,0,1,Withdrawn
609489,M,North Western Region,HE Qualification,60,30-40%,369,28,Low,Low,High Risk,0,1,Withdrawn
609515,M,Scotland,A Level or Equivalent,60,20-30%,926,80.5555555555556,Medium,High,Low Risk,1,0,Pass
609602,M,South Region,A Level or Equivalent,90,50-60%,2233,97.6,High,High,Safe,1,0,Distinction
609605,M,Wales,HE Qualification,120,70-80%,1326,69,Medium,Medium,Low Risk,0,1,Withdrawn
609645,M,South Region,A Level or Equivalent,120,90-100%,3368,51.7692307692308,High,Medium,Safe,0,0,Fail
609828,F,South West Region,A Level or Equivalent,60,40-50%,,,,,,0,1,Withdrawn
610099,M,West Midlands Region,A Level or Equivalent,120,90-100%,5125,77.1578947368421,High,High,Safe,1,0,Pass
610158,M,East Anglian Region,Lower Than A Level,60,40-50%,985,70.75,Medium,High,Low Risk,0,1,Withdrawn
610234,M,Scotland,HE Qualification,90,50-60%,6184,90.1538461538462,High,High,Safe,0,1,Withdrawn
610287,M,East Anglian Region,HE Qualification,60,80-90%,2309,77.304347826087,High,High,Safe,0,1,Withdrawn
610391,M,West Midlands Region,Lower Than A Level,60,10-20,2155,91.3333333333333,High,High,Low Risk,0,0,Fail
610575,M,West Midlands Region,HE Qualification,60,40-50%,4979,76.75,High,High,Safe,1,0,Pass
610577,M,North Region,Lower Than A Level,90,,2599,76.6,High,High,Safe,0,0,Fail
610718,M,North Region,Lower Than A Level,60,40-50%,18,,Low,,Very High Risk,0,0,Fail
610831,M,East Anglian Region,Lower Than A Level,120,60-70%,186,80,Low,High,Very High Risk,0,1,Withdrawn
611062,M,South West Region,A Level or Equivalent,60,20-30%,1548,79.4,Medium,High,Low Risk,0,0,Fail
611176,M,Ireland,Lower Than A Level,60,,681,86.6,Medium,High,High Risk,1,0,Distinction
611260,M,West Midlands Region,A Level or Equivalent,30,0-10%,1341,69.375,Medium,Medium,Low Risk,1,0,Pass
611402,M,South Region,HE Qualification,60,70-80%,3100,60.1666666666667,High,Medium,Safe,1,0,Pass
611750,M,Scotland,A Level or Equivalent,120,40-50%,,,,,,0,1,Withdrawn
611865,M,London Region,A Level or Equivalent,90,50-60%,160,47,Low,Low,Very High Risk,0,1,Withdrawn
612023,M,South Region,Lower Than A Level,60,30-40%,1274,49.1666666666667,Medium,Low,Low Risk,0,0,Fail
612119,M,North Western Region,A Level or Equivalent,60,0-10%,1276,81.4444444444444,Medium,High,Low Risk,1,0,Pass
612124,M,South East Region,A Level or Equivalent,60,70-80%,,,,,,0,1,Withdrawn
612287,M,Wales,Lower Than A Level,60,30-40%,210,20,Low,Low,Very High Risk,0,1,Withdrawn
612381,F,East Anglian Region,HE Qualification,60,30-40%,576,84,Medium,High,High Risk,0,1,Withdrawn
612397,M,South East Region,Lower Than A Level,60,50-60%,669,63.6666666666667,Medium,Medium,High Risk,0,1,Withdrawn
612644,M,South West Region,A Level or Equivalent,60,10-20,1390,79.8333333333333,Medium,High,Low Risk,1,0,Pass
612673,M,Wales,A Level or Equivalent,60,20-30%,433,64.6666666666667,Low,Medium,High Risk,0,0,Fail
612805,M,South East Region,HE Qualification,90,30-40%,,,,,,0,1,Withdrawn
612814,M,London Region,A Level or Equivalent,60,20-30%,2198,97.6666666666667,High,High,Safe,1,0,Distinction
612822,M,North Western Region,Lower Than A Level,90,0-10%,356,47.5,Low,Low,High Risk,0,1,Withdrawn
612860,M,South Region,A Level or Equivalent,60,50-60%,745,78,Medium,High,High Risk,0,1,Withdrawn
612882,M,East Anglian Region,HE Qualification,60,20-30%,503,85.5,Medium,High,High Risk,0,0,Fail
613116,F,West Midlands Region,Lower Than A Level,60,70-80%,82,,Low,,Very High Risk,0,0,Fail
613120,M,London Region,A Level or Equivalent,120,20-30%,,,,,,0,1,Withdrawn
613133,M,North Region,Post Graduate Qualification,60,,4411,93.2307692307692,High,High,Safe,1,0,Distinction
613280,F,London Region,HE Qualification,120,20-30%,2,,Low,,Very High Risk,0,1,Withdrawn
613310,M,Ireland,A Level or Equivalent,60,80-90%,366,95.4,Low,High,High Risk,0,0,Fail
613387,M,North Region,HE Qualification,60,80-90%,98,,Low,,Very High Risk,0,0,Fail
613390,F,East Anglian Region,A Level or Equivalent,30,30-40%,,,,,,0,1,Withdrawn
613417,M,Wales,Lower Than A Level,90,10-20,155,,Low,,Very High Risk,0,0,Fail
613441,M,East Anglian Region,A Level or Equivalent,120,90-100%,141,20,Low,Low,Very High Risk,0,1,Withdrawn
613447,M,East Midlands Region,Lower Than A Level,120,10-20,376,79.75,Low,High,High Risk,0,1,Withdrawn
613461,M,Scotland,Lower Than A Level,90,90-100%,2567,72.8095238095238,High,High,Safe,0,0,Fail
613501,M,East Anglian Region,Lower Than A Level,60,70-80%,3307,70,High,Medium,Safe,1,0,Pass
613873,M,South East Region,Lower Than A Level,90,90-100%,,,,,,0,1,Withdrawn
614059,M,South Region,HE Qualification,90,90-100%,2964,76.1,High,High,Safe,1,0,Pass
614263,F,Yorkshire Region,Lower Than A Level,60,0-10%,99,70,Low,Medium,Very High Risk,0,0,Fail
614265,M,South Region,Lower Than A Level,120,50-60%,2697,76.2,High,High,Safe,0,1,Withdrawn
614345,F,North Western Region,Lower Than A Level,60,0-10%,215,0,Low,,Very High Risk,0,1,Withdrawn
614477,F,South Region,A Level or Equivalent,60,70-80%,2177,59.1111111111111,High,Medium,Safe,0,0,Fail
614733,M,London Region,No Formal quals,120,0-10%,934,49.5,Medium,Low,Low Risk,0,1,Withdrawn
614804,M,Scotland,A Level or Equivalent,90,0-10%,2290,68.4736842105263,High,Medium,Safe,0,1,Withdrawn
614844,F,East Anglian Region,A Level or Equivalent,90,60-70%,3274,93.4,High,High,Safe,1,0,Distinction
614952,M,London Region,Lower Than A Level,60,10-20,497,20,Medium,Low,High Risk,0,1,Withdrawn
615031,F,South East Region,Lower Than A Level,60,70-80%,987,83.2,Medium,High,Low Risk,1,0,Pass
615229,M,Yorkshire Region,A Level or Equivalent,60,0-10%,7200,77.5833333333333,High,High,Safe,1,0,Pass
615246,M,East Anglian Region,Lower Than A Level,60,30-40%,168,30,Low,Low,Very High Risk,0,0,Fail
615249,F,East Anglian Region,A Level or Equivalent,180,10-20,777,65.375,Medium,Medium,High Risk,1,0,Pass
615321,F,South Region,HE Qualification,60,50-60%,72,20,Low,Low,Very High Risk,0,1,Withdrawn
615407,M,Scotland,HE Qualification,30,90-100%,36,,Low,,Very High Risk,0,0,Fail
615437,M,East Anglian Region,HE Qualification,30,10-20,3729,81.8,High,High,Safe,1,0,Pass
616333,M,North Western Region,A Level or Equivalent,60,30-40%,,,,,,0,0,Fail
616334,M,North Region,Lower Than A Level,90,50-60%,688,44.8333333333333,Medium,Low,High Risk,0,0,Fail
616407,M,Wales,Lower Than A Level,60,70-80%,2658,92.2857142857143,High,High,Safe,0,1,Withdrawn
616439,M,East Anglian Region,A Level or Equivalent,60,50-60%,2561,48,High,Low,Safe,0,1,Withdrawn
616831,M,North Western Region,Lower Than A Level,60,0-10%,2062,71.3636363636364,High,High,Low Risk,1,0,Pass
617186,F,London Region,Lower Than A Level,60,0-10%,22,,Low,,Very High Risk,0,0,Fail
617307,F,East Anglian Region,Lower Than A Level,120,20-30%,,,,,,0,1,Withdrawn
617331,M,South Region,A Level or Equivalent,60,0-10%,233,60,Low,Medium,Very High Risk,0,0,Fail
617348,F,West Midlands Region,A Level or Equivalent,30,10-20,2212,85,High,High,Safe,1,0,Pass
617355,F,South Region,Lower Than A Level,60,30-40%,9188,83.6923076923077,High,High,Safe,1,0,Pass
617365,M,Scotland,Lower Than A Level,60,20-30%,3711,91.8333333333333,High,High,Safe,1,0,Pass
617416,M,Scotland,Lower Than A Level,30,70-80%,928,56.7777777777778,Medium,Medium,Low Risk,1,0,Pass
617781,M,North Region,HE Qualification,90,30-40%,1448,56,Medium,Medium,Low Risk,1,0,Pass
617898,M,North Region,Lower Than A Level,60,20-30%,83,,Low,,Very High Risk,0,1,Withdrawn
617925,F,East Anglian Region,Lower Than A Level,90,60-70%,225,,Low,,Very High Risk,0,1,Withdrawn
617942,M,Scotland,HE Qualification,30,50-60%,740,55,Medium,Medium,High Risk,0,1,Withdrawn
618002,F,Scotland,HE Qualification,60,50-60%,298,50,Low,Low,Very High Risk,0,0,Fail
618078,M,East Midlands Region,A Level or Equivalent,60,10-20,225,51.75,Low,Medium,Very High Risk,0,1,Withdrawn
618096,M,South West Region,A Level or Equivalent,60,70-80%,1215,92.4,Medium,High,Low Risk,1,0,Distinction
618129,M,South Region,Lower Than A Level,30,50-60%,1439,70.6666666666667,Medium,High,Low Risk,1,0,Pass
618171,M,East Midlands Region,Lower Than A Level,90,70-80%,637,73,Medium,High,High Risk,0,1,Withdrawn
618279,M,North Western Region,Lower Than A Level,90,0-10%,615,38,Medium,Low,High Risk,0,1,Withdrawn
618514,M,West Midlands Region,A Level or Equivalent,60,0-10%,,,,,,0,1,Withdrawn
618571,M,North Region,A Level or Equivalent,60,0-10%,4077,71.3846153846154,High,High,Safe,1,0,Pass
618590,M,South Region,A Level or Equivalent,90,60-70%,1222,75.9333333333333,Medium,High,Low Risk,0,1,Withdrawn
618606,M,East Midlands Region,A Level or Equivalent,60,10-20,5769,56.8,High,Medium,Safe,0,1,Withdrawn
618619,M,East Midlands Region,Lower Than A Level,60,80-90%,444,87,Low,High,High Risk,0,1,Withdrawn
618649,F,South West Region,A Level or Equivalent,90,80-90%,1608,76.1875,High,High,Low Risk,0,1,Withdrawn
618665,M,South Region,Lower Than A Level,90,10-20,2951,59.2,High,Medium,Safe,0,0,Fail
618679,M,West Midlands Region,Lower Than A Level,60,10-20,1143,73,Medium,High,Low Risk,0,1,Withdrawn
